AircraftID,FirstCreated,LastModified,ModeS,ModeSCountry,Country,Registration,CurrentRegDate,PreviousID,FirstRegDate,Status,DeRegDate,Manufacturer,ICAOTypeCode,Type,SerialNo,PopularName,GenericName,AircraftClass,Engines,OwnershipStatus,RegisteredOwners,MTOW,TotalHours,YearBuilt,CofACategory,CofAExpiry,UserNotes,Interested,UserTag,InfoURL,PictureURL1,PictureURL2,PictureURL3,UserBool1,UserBool2,UserBool3,UserBool4,UserBool5,UserString1,UserString2,UserString3,UserString4,UserString5,UserInt1,UserInt2,UserInt3,UserInt4,UserInt5,OperatorFlagCode
27711528,"2026-01-10 08:47:28","2026-01-10 08:47:28",A5D14D,"United States","United States",N474PT,,,,,,Bombardier,LJ60,"Bombardier Learjet 60",60-245,,,,,,"Ponsol Group LLC",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-LJ60
27711083,"2026-01-10 08:42:18","2026-01-10 08:42:18",0D02EF,Mexico,Mexico,XA-MDM,,,,,,Bombardier,LJ60,"Bombardier Learjet 60",60-089,,,,,,"Aeroservicios Dinamicos SA",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-LJ60
27709322,"2026-01-10 08:19:57","2026-01-10 08:19:57",ABB943,"United States","United States",N8545H,,,,,,"North American",NAVI,"North American Navion",NAV-4-533,,,,,,Private,,,1947,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-NAVI
27708948,"2026-01-10 08:15:41","2026-01-10 08:15:41",AC3D79,"United States","United States",N888VS,,,,,,"Gulfstream Aerospace",GLF5,"Gulfstream Aerospace G550",5313,,,,,,"Prime Jet",,,2011,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-GLF5
27708335,"2026-01-10 08:07:42","2026-01-10 08:07:42",E80921,Chile,Chile,FAC5733,,,,,,"Hawker Beechcraft Corp",B350,"Hawker Beechcraft Corp King Air B350",FL-689,,,,,,"Colombian Air Force",,,2009,,,,0,,,,,,1,0,0,0,0,,,,,,0,0,0,0,0,
27707813,"2026-01-10 08:00:18","2026-01-10 08:00:18",A74E83,"United States","United States",N570BA,,,,,,Cameron,BALL,"Cameron A-105 Hot Air Balloon",3836,,,,,,Private,,,1996,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
27706335,"2026-01-10 07:41:15","2026-01-10 07:41:15",A5F7E2,"United States","United States",N484EJ,,,,,,Piper,PA22,"Piper PA-22 135 Tri-Pacer",22-1860,,,,,,Private,,,1953,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA22
27705643,"2026-01-10 07:31:37","2026-01-10 07:31:37",A1A948,"United States","United States",N206LA,,,,,,Bell,B06,"Bell 206B Jet Ranger III",3396,,,,,,Private,,,1981,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B06
27704679,"2026-01-10 07:18:39","2026-01-10 07:18:39",3DEE52,Germany,Germany,D-HKMS,,,,,,Robinson,R44,"Robinson R44 Raven II",11668,,,,,,Private,,,2007,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-R44
27704638,"2026-01-10 07:18:04","2026-01-10 07:18:04",A51858,"United States","United States",N42721,,,,,,"Raven Industries",BALL,"Raven Industries Rally RX.7 Hot Air Balloon",RX7-301,,,,,,Private,,,1983,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
27703889,"2026-01-10 07:08:50","2026-01-10 07:08:50",401D23,"United Kingdom","United Kingdom",G-BFOG,,,,,,Cessna,C150,"Cessna 150M",15076223,,,,,,Private,,,1975,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C150
27703787,"2026-01-10 07:07:28","2026-01-10 07:07:28",A5D767,"United States","United States",N476AC,,,,,,Cessna,C650,"Cessna Citation III",650-0170,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C650
27702703,"2026-01-10 06:53:40","2026-01-10 06:53:40",A0BD9F,"United States","United States",N147KB,,,,,,"Cirrus Design",SR22,"Cirrus Design SR22 GTS",1869,,,,,,Private,,,2006,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SR22
27701974,"2026-01-10 06:43:52","2026-01-10 06:43:52",A28448,"United States","United States",N261SD,,,,,,Bell,UH1,"Bell UH-1V Iroquois",12742,,,,,,"United States Department Of State",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-UH1
5766327,"2024-11-12 10:04:35","2026-01-10 06:32:30",A7DD22,"United States","United States",N6057C,,,,,,Aeronca,CH7A,"Aeronca Defender 7BCM",7BCM-15,,,,,,Private,,,1947,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-CH7A
27700592,"2026-01-10 06:26:18","2026-01-10 06:26:18",A59591,"United States","United States",N459WT,,,,,,Piper,PA31,"Piper PA-31 P-425 Pressurised Navajo",31P-7400181,,,,,,Private,,,1973,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA31
27699574,"2026-01-10 06:12:34","2026-01-10 06:12:34",4AE607,Sweden,Sweden,SE-YPG,,,,,,Chronos,ULAC,"Chronos Bidulm La Mouette",777-68,,,,,,Private,,,1992,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ULAC
27699548,"2026-01-10 06:12:18","2026-01-10 06:12:18",3995E1,France,France,F-HFPB,,,,,,Cessna,C172,"Cessna 172S Skyhawk SP",172S10637,,,,,,Private,,,2007,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C172
27698771,"2026-01-10 06:01:04","2026-01-10 06:01:04",390D2F,France,France,F-GDJP,,,,,,Agusta-Bell,B47G,"Agusta-Bell 47G-2",141,,,,,,Private,,,1956,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B47G
27697691,"2026-01-10 05:46:12","2026-01-10 05:46:12",AD98F3,"United States","United States",N97524,,,,,,Stinson,S108,"Stinson Voyager 108",108-524,,,,,,Private,,,1946,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-S108
27697504,"2026-01-10 05:43:54","2026-01-10 05:43:54",ADE144,"United States","United States",N9938M,,,,,,Cessna,C206,"Cessna U206G Stationair 6",U20604588,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C206
27697425,"2026-01-10 05:42:54","2026-01-10 05:42:54",484E70,Netherlands,Netherlands,PH-527,,,,,,Glasflugel,GLID,"Glasflugel H205 Club Libelle",109,,,,,,Private,,,1975,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-GLID
27696304,"2026-01-10 05:27:41","2026-01-10 05:27:41",A6F553,"United States","United States",N54770,,,,,,Piper,PA27,"Piper PA-23 Aztec 250E",27-7554078,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA27
27696251,"2026-01-10 05:27:01","2026-01-10 05:27:01",85C8C0,Japan,Japan,JA5256,,,,,,Cessna,C402,"Cessna 402B",402B0886,,,,,,Private,,,1975,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C402
27695540,"2026-01-10 05:16:28","2026-01-10 05:16:28",3D16D6,Germany,Germany,D-EGXA,,,,,,Bolkow,JUNR,"Bolkow Junior Bo.208C",667,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-JUNR
27694602,"2026-01-10 05:03:13","2026-01-10 05:03:13",A5438D,"United States","United States",N43820,,,,,,"Quad City",ULAC,"Quad City Challenger II",4838580,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ULAC
20607,"2022-04-19 00:40:29","2026-01-10 05:01:27",484A0E,Netherlands,Netherlands,,,,,,,,-GND,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,Missing,,,,,0,0,0,0,0,GEN--GND
27694219,"2026-01-10 04:58:42","2026-01-10 04:58:42",A9E547,"United States","United States",N737CJ,,,,,,ICP,SVNH,"ICP MXP-740 Savannah S",15-07-54-406,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SVNH
27693686,"2026-01-10 04:50:24","2026-01-10 04:50:24",3F0287,Germany,Germany,D-8688,,,,,,Scheibe,GLID,"Scheibe Bergfalke III",5651,,,,,,Private,,,1970,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-GLID
27693028,"2026-01-10 04:40:59","2026-01-10 04:40:59",A84170,"United States","United States",N63098,,,,,,Stinson,L5,"Stinson Sentinel L-5",76-121,,,,,,Private,,,1943,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-L5
27691376,"2026-01-10 04:16:35","2026-01-10 04:16:35",404059,"United Kingdom","United Kingdom",G-BXZK,,,,,,"McDonnell Douglas Helicopters",EXPL,"McDonnell Douglas Helicopters MD 900 Explorer",900-00057,,,,,,"Specialist Aviation Services",,,1998,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,PLC
27690150,"2026-01-10 03:57:52","2026-01-10 03:57:52",A037CC,"United States","United States",N113ER,,,,,,"Advanced Aviation",ULAC,"Advanced Aviation King Cobra",K113043,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-ULAC
27689753,"2026-01-10 03:49:24","2026-01-10 03:49:24",A5EEF3,"United States","United States",N4812E,,,,,,Cessna,C182,"Cessna 182R Skylane",18268274,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C182
27689568,"2026-01-10 03:45:25","2026-01-10 03:45:25",A6CE27,"United States","United States",N538AB,,,,,,"Cirrus Design",S22T,"Cirrus Design SR22T",1538,,,,,,Private,,,2017,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-S22T
27688649,"2026-01-10 03:25:49","2026-01-10 03:25:49",5113D4,Estonia,Estonia,"",,,,,,"",-GND,"Ground Vehicle",,,,,,,"Tallinn Airport",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN--GND
27688166,"2026-01-10 03:15:37","2026-01-10 03:15:37",A51CCB,"United States","United States",N4288D,,,,,,Beech,BE35,"Beech Bonanza G35",D-4491,,,,,,Private,,,1956,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE35
27687040,"2026-01-10 02:54:31","2026-01-10 02:54:31",402F64,"United Kingdom","United Kingdom",G-BRJK,,,,,,Luscombe,L8,"Luscombe Silvaire 8A",4205,,,,,,Private,,,1946,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-L8
27686732,"2026-01-10 02:50:28","2026-01-10 02:50:28",ABDB77,"United States","United States",N863RD,,,,,,Cessna,C560,"Cessna Citation V",560-0287,,,,,,"Ten LLC",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C560
27686261,"2026-01-10 02:43:36","2026-01-10 02:43:36",385E4F,France,France,F-BXSP,,,,,,Beech,BE35,"Beech Bonanza V35B",D-9615,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE35
27686253,"2026-01-10 02:43:30","2026-01-10 02:43:30",A36A77,"United States","United States",N319YS,,,,,,AgustaWestland,A119,"AgustaWestland AW.119 MkII",14795,,,,,,Private,,,2012,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-A119
27685696,"2026-01-10 02:35:54","2026-01-10 02:35:54",A37968,"United States","United States",N3229Y,,,,,,Cessna,C182,"Cessna 182E Skylane",18254229,,,,,,Private,,,1962,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C182
27684319,"2026-01-10 02:14:42","2026-01-10 02:14:42",8A031C,Indonesia,Indonesia,PK-CLD,,,,,,Boeing,B735,"Boeing 737 524/W",27333,,,,,,"Sriwijaya Air",,,1994,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,SJY
27684053,"2026-01-10 02:10:59","2026-01-10 02:10:59",AC9733,"United States","United States",N910FL,,,,,,Embraer,E35L,"Embraer Legacy 600",14500952,,,,,,"Flight Options",,,2006,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,OPT
27683985,"2026-01-10 02:09:59","2026-01-10 02:09:59",E47F55,Brazil,Brazil,PT-WJF,,,,,,Beech,BE9L,"Beech King Air C90SE",LJ-1386,,,,,,"Investplan Comp.E Sistemas Ltda",,,1994,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BE9L
27683034,"2026-01-10 01:55:07","2026-01-10 01:55:07",478775,Norway,Norway,LN-BAR,,,,,,"Progressive Aerodyne",SREY,"Progressive Aerodyne SeaRey",1DK-386C,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-SREY
27683006,"2026-01-10 01:54:39","2026-01-10 01:54:39",E19349,Argentina,Argentina,LV-YMI,,,,,,Piper,PA11,"Piper PA-11 Cub Special",11-583,,,,,,Private,,,1948,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA11
27682952,"2026-01-10 01:54:00","2026-01-10 01:54:00",A42A19,"United States","United States",5Y-PSM,,,,,,Bell,B407,"Bell 407",53896,,,,,,Private,,,2008,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-B407
27682838,"2026-01-10 01:52:23","2026-01-10 01:52:23",A351C2,"United States","United States",N3128U,,,,,,Cessna,C182,"Cessna 182F Skylane",18254528,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C182
27680702,"2026-01-10 01:21:34","2026-01-10 01:21:34",A6BAFA,"United States","United States",N5325Z,,,,,,Piper,PA22,"Piper PA-22 108 Colt",22-9030,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA22
27680377,"2026-01-10 01:16:59","2026-01-10 01:16:59",AADCF9,"United States","United States",N7998W,,,,,,Piper,P28A,"Piper PA-28 180 Cherokee C",28-2058,,,,,,Private,,,1964,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-P28A
27679279,"2026-01-10 01:02:07","2026-01-10 01:02:07",C0221D,Canada,Canada,C-FMXW,,,,,,Grumman,G21,"Grumman Goose G-21A",B101,,,,,,"Victoria Air",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-G21
27679072,"2026-01-10 00:59:22","2026-01-10 00:59:22",A1E9CC,"United States","United States",N222PZ,,,,,,Monnett,MRAI,"Monnett Monerai",228,,,,,,Private,,,1982,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-MRAI
27678380,"2026-01-10 00:49:34","2026-01-10 00:49:34",A97F42,"United States","United States",N7106L,,,,,,Robinson,R44,"Robinson R44",2478,,,,,,"Robinson Helicopter Company",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-R44
27678267,"2026-01-10 00:47:48","2026-01-10 00:47:48",A9CE4F,"United States","United States",N73061,,,,,,Cessna,C140,"Cessna 140",10273,,,,,,Private,,,1946,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-C140
27676965,"2026-01-10 00:28:45","2026-01-10 00:28:45",A12E38,"United States","United States",N17507,,,,,,Embraer,E135,"Embraer ERJ-135 ER",145215,,,,,,"Continental Express",,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-E135
27676349,"2026-01-10 00:19:11","2026-01-10 00:19:11",A30339,"United States","United States",N29316,,,,,,"Weaver Aircraft Company",WACF,"Weaver Aircraft Company Waco UPF-7",5343,,,,,,Private,,,1940,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-WACF
27676250,"2026-01-10 00:16:03","2026-01-10 00:16:03",A856BB,"United States","United States",N6362Y,,,,,,Piper,PA27,"Piper PA-23 Aztec 250C",27-3632,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-PA27
27676060,"2026-01-10 00:13:10","2026-01-10 00:13:10",A23625,"United States","United States",N2410Y,,,,,,Rotorway,EXEC,"Rotorway Exec 162F",6185,,,,,,Private,,,,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-EXEC
27676036,"2026-01-10 00:12:54","2026-01-10 00:12:54",AB05B2,"United States","United States",N8090P,,,,,,Cameron,BALL,"Cameron Z-105 Hot Air Balloon",6278,,,,,,Private,,,2001,,,,0,,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,GEN-BALL
